task_id,task_type,source_dataset,source_url,split,original_id,complexity_level,domain,task_content,ground_truth_type,ground_truth_source,scoring_rubric_id,answerable_label,license_or_access_note
P-L4-NPLAN-0030,planning,NaturalPlan/meeting_planning,https://github.com/google-deepmind/natural-plan,data_json,meeting_planning_example_904,L4,meeting_planning,"You are visiting San Francisco for the day and want to meet as many friends as possible. Solve the problem by considering various different schedules and picking the best one to optimize your goals.

Travel distances (in minutes):
Pacific Heights to Russian Hill: 7.
Pacific Heights to Financial District: 13.
Pacific Heights to The Castro: 16.
Pacific Heights to Alamo Square: 10.
Pacific Heights to Presidio: 11.
Pacific Heights to Mission District: 15.
Pacific Heights to Golden Gate Park: 15.
Pacific Heights to Marina District: 6.
Pacific Heights to Bayview: 22.
Pacific Heights to Embarcadero: 10.
Russian Hill to Pacific Heights: 7.
Russian Hill to Financial District: 11.
Russian Hill to The Castro: 21.
Russian Hill to Alamo Square: 15.
Russian Hill to Presidio: 14.
Russian Hill to Mission District: 16.
Russian Hill to Golden Gate Park: 21.
Russian Hill to Marina District: 7.
Russian Hill to Bayview: 23.
Russian Hill to Embarcadero: 8.
Financial District to Pacific Heights: 13.
Financial District to Russian Hill: 11.
Financial District to The Castro: 20.
Financial District to Alamo Square: 17.
Financial District to Presidio: 22.
Financial District to Mission District: 17.
Financial District to Golden Gate Park: 23.
Financial District to Marina District: 15.
Financial District to Bayview: 19.
Financial District to Embarcadero: 4.
The Castro to Pacific Heights: 16.
The Castro to Russian Hill: 18.
The Castro to Financial District: 21.
The Castro to Alamo Square: 8.
The Castro to Presidio: 20.
The Castro to Mission District: 7.
The Castro to Golden Gate Park: 11.
The Castro to Marina District: 21.
The Castro to Bayview: 19.
The Castro to Embarcadero: 22.
Alamo Square to Pacific Heights: 10.
Alamo Square to Russian Hill: 13.
Alamo Square to Financial District: 17.
Alamo Square to The Castro: 8.
Alamo Square to Presidio: 17.
Alamo Square to Mission District: 10.
Alamo Square to Golden Gate Park: 9.
Alamo Square to Marina District: 15.
Alamo Square to Bayview: 16.
Alamo Square to Embarcadero: 16.
Presidio to Pacific Heights: 11.
Presidio to Russian Hill: 14.
Presidio to Financial District: 23.
Presidio to The Castro: 21.
Presidio to Alamo Square: 19.
Presidio to Mission District: 26.
Presidio to Golden Gate Park: 12.
Presidio to Marina District: 11.
Presidio to Bayview: 31.
Presidio to Embarcadero: 20.
Mission District to Pacific Heights: 16.
Mission District to Russian Hill: 15.
Mission District to Financial District: 15.
Mission District to The Castro: 7.
Mission District to Alamo Square: 11.
Mission District to Presidio: 25.
Mission District to Golden Gate Park: 17.
Mission District to Marina District: 19.
Mission District to Bayview: 14.
Mission District to Embarcadero: 19.
Golden Gate Park to Pacific Heights: 16.
Golden Gate Park to Russian Hill: 19.
Golden Gate Park to Financial District: 26.
Golden Gate Park to The Castro: 13.
Golden Gate Park to Alamo Square: 9.
Golden Gate Park to Presidio: 11.
Golden Gate Park to Mission District: 17.
Golden Gate Park to Marina District: 16.
Golden Gate Park to Bayview: 23.
Golden Gate Park to Embarcadero: 25.
Marina District to Pacific Heights: 7.
Marina District to Russian Hill: 8.
Marina District to Financial District: 17.
Marina District to The Castro: 22.
Marina District to Alamo Square: 15.
Marina District to Presidio: 10.
Marina District to Mission District: 20.
Marina District to Golden Gate Park: 18.
Marina District to Bayview: 27.
Marina District to Embarcadero: 14.
Bayview to Pacific Heights: 23.
Bayview to Russian Hill: 23.
Bayview to Financial District: 19.
Bayview to The Castro: 19.
Bayview to Alamo Square: 16.
Bayview to Presidio: 32.
Bayview to Mission District: 13.
Bayview to Golden Gate Park: 22.
Bayview to Marina District: 27.
Bayview to Embarcadero: 19.
Embarcadero to Pacific Heights: 11.
Embarcadero to Russian Hill: 8.
Embarcadero to Financial District: 5.
Embarcadero to The Castro: 25.
Embarcadero to Alamo Square: 19.
Embarcadero to Presidio: 20.
Embarcadero to Mission District: 20.
Embarcadero to Golden Gate Park: 25.
Embarcadero to Marina District: 12.
Embarcadero to Bayview: 21.

CONSTRAINTS: You arrive at Pacific Heights at 9:00AM. Charles will be at Russian Hill from 11:30AM to 5:30PM. You'd like to meet Charles for a minimum of 45 minutes. Amanda will be at Financial District from 1:00PM to 4:00PM. You'd like to meet Amanda for a minimum of 45 minutes. John will be at The Castro from 11:30AM to 3:15PM. You'd like to meet John for a minimum of 45 minutes. Deborah will be at Alamo Square from 5:00PM to 6:45PM. You'd like to meet Deborah for a minimum of 90 minutes. Jessica will be at Presidio from 5:15PM to 8:15PM. You'd like to meet Jessica for a minimum of 105 minutes. Melissa will be at Mission District from 12:15PM to 6:30PM. You'd like to meet Melissa for a minimum of 90 minutes. Stephanie will be at Golden Gate Park from 4:00PM to 8:15PM. You'd like to meet Stephanie for a minimum of 15 minutes. Steven will be at Marina District from 7:30PM to 8:15PM. You'd like to meet Steven for a minimum of 30 minutes. George will be at Bayview from 9:45AM to 9:00PM. You'd like to meet George for a minimum of 45 minutes. Mary will be at Embarcadero from 7:00PM to 8:00PM. You'd like to meet Mary for a minimum of 30 minutes.

Your response should start with 'SOLUTION:'.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-NPLAN-0031,planning,NaturalPlan/meeting_planning,https://github.com/google-deepmind/natural-plan,data_json,meeting_planning_example_516,L4,meeting_planning,"You are visiting San Francisco for the day and want to meet as many friends as possible. Solve the problem by considering various different schedules and picking the best one to optimize your goals.

Travel distances (in minutes):
Presidio to Fisherman's Wharf: 19.
Presidio to Golden Gate Park: 12.
Presidio to Chinatown: 21.
Presidio to Marina District: 10.
Presidio to Financial District: 23.
Presidio to Russian Hill: 14.
Fisherman's Wharf to Presidio: 17.
Fisherman's Wharf to Golden Gate Park: 25.
Fisherman's Wharf to Chinatown: 12.
Fisherman's Wharf to Marina District: 9.
Fisherman's Wharf to Financial District: 11.
Fisherman's Wharf to Russian Hill: 7.
Golden Gate Park to Presidio: 11.
Golden Gate Park to Fisherman's Wharf: 24.
Golden Gate Park to Chinatown: 23.
Golden Gate Park to Marina District: 16.
Golden Gate Park to Financial District: 26.
Golden Gate Park to Russian Hill: 19.
Chinatown to Presidio: 19.
Chinatown to Fisherman's Wharf: 8.
Chinatown to Golden Gate Park: 23.
Chinatown to Marina District: 12.
Chinatown to Financial District: 5.
Chinatown to Russian Hill: 7.
Marina District to Presidio: 10.
Marina District to Fisherman's Wharf: 10.
Marina District to Golden Gate Park: 18.
Marina District to Chinatown: 16.
Marina District to Financial District: 17.
Marina District to Russian Hill: 8.
Financial District to Presidio: 22.
Financial District to Fisherman's Wharf: 10.
Financial District to Golden Gate Park: 23.
Financial District to Chinatown: 5.
Financial District to Marina District: 15.
Financial District to Russian Hill: 10.
Russian Hill to Presidio: 14.
Russian Hill to Fisherman's Wharf: 7.
Russian Hill to Golden Gate Park: 21.
Russian Hill to Chinatown: 9.
Russian Hill to Marina District: 7.
Russian Hill to Financial District: 11.

CONSTRAINTS: You arrive at Presidio at 9:00AM. Nancy will be at Fisherman's Wharf from 6:30PM to 8:30PM. You'd like to meet Nancy for a minimum of 30 minutes. Sandra will be at Golden Gate Park from 1:00PM to 5:45PM. You'd like to meet Sandra for a minimum of 75 minutes. Jessica will be at Chinatown from 2:15PM to 8:45PM. You'd like to meet Jessica for a minimum of 60 minutes. Matthew will be at Marina District from 5:00PM to 7:00PM. You'd like to meet Matthew for a minimum of 15 minutes. Charles will be at Financial District from 1:15PM to 3:00PM. You'd like to meet Charles for a minimum of 90 minutes. William will be at Russian Hill from 1:00PM to 4:30PM. You'd like to meet William for a minimum of 75 minutes.

Your response should start with 'SOLUTION:'.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-NPLAN-0057,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_522,L4,trip_planning,"You plan to visit 5 European cities for 24 days in total. You only take direct flights to commute between cities. You want to spend 6 days in Valencia. You have to attend a workshop in Valencia between day 5 and day 10. You plan to stay in Istanbul for 5 days. You want to spend 5 days in Lyon. You want to spend 6 days in Dubrovnik. You want to spend 6 days in Stockholm.

Here are the cities that have direct flights:
Stockholm and Dubrovnik, Istanbul and Stockholm, Lyon and Valencia, Valencia and Istanbul, Lyon and Istanbul, from Dubrovnik to Istanbul.

Find a trip plan of visiting the cities for 24 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-SRC-TRAVEL-0001,planning,TravelPlanner,https://github.com/OSU-NLP-Group/TravelPlanner,source_registry_only,N/A,L4,source_setup,PLACEHOLDER: TravelPlanner source requires setup before task-level sampling.,N/A,N/A,N/A,N/A,requires_database_download
P-L4-NPLAN-0023,planning,NaturalPlan/meeting_planning,https://github.com/google-deepmind/natural-plan,data_json,meeting_planning_example_802,L4,meeting_planning,"You are visiting San Francisco for the day and want to meet as many friends as possible. Solve the problem by considering various different schedules and picking the best one to optimize your goals.

Travel distances (in minutes):
North Beach to Union Square: 7.
North Beach to Bayview: 25.
North Beach to Sunset District: 27.
North Beach to Fisherman's Wharf: 5.
North Beach to Pacific Heights: 8.
North Beach to The Castro: 23.
North Beach to Presidio: 17.
North Beach to Nob Hill: 7.
North Beach to Embarcadero: 6.
Union Square to North Beach: 10.
Union Square to Bayview: 15.
Union Square to Sunset District: 27.
Union Square to Fisherman's Wharf: 15.
Union Square to Pacific Heights: 15.
Union Square to The Castro: 17.
Union Square to Presidio: 24.
Union Square to Nob Hill: 9.
Union Square to Embarcadero: 11.
Bayview to North Beach: 22.
Bayview to Union Square: 18.
Bayview to Sunset District: 23.
Bayview to Fisherman's Wharf: 25.
Bayview to Pacific Heights: 23.
Bayview to The Castro: 19.
Bayview to Presidio: 32.
Bayview to Nob Hill: 20.
Bayview to Embarcadero: 19.
Sunset District to North Beach: 28.
Sunset District to Union Square: 30.
Sunset District to Bayview: 22.
Sunset District to Fisherman's Wharf: 29.
Sunset District to Pacific Heights: 21.
Sunset District to The Castro: 17.
Sunset District to Presidio: 16.
Sunset District to Nob Hill: 27.
Sunset District to Embarcadero: 30.
Fisherman's Wharf to North Beach: 6.
Fisherman's Wharf to Union Square: 13.
Fisherman's Wharf to Bayview: 26.
Fisherman's Wharf to Sunset District: 27.
Fisherman's Wharf to Pacific Heights: 12.
Fisherman's Wharf to The Castro: 27.
Fisherman's Wharf to Presidio: 17.
Fisherman's Wharf to Nob Hill: 11.
Fisherman's Wharf to Embarcadero: 8.
Pacific Heights to North Beach: 9.
Pacific Heights to Union Square: 12.
Pacific Heights to Bayview: 22.
Pacific Heights to Sunset District: 21.
Pacific Heights to Fisherman's Wharf: 13.
Pacific Heights to The Castro: 16.
Pacific Heights to Presidio: 11.
Pacific Heights to Nob Hill: 8.
Pacific Heights to Embarcadero: 10.
The Castro to North Beach: 20.
The Castro to Union Square: 19.
The Castro to Bayview: 19.
The Castro to Sunset District: 17.
The Castro to Fisherman's Wharf: 24.
The Castro to Pacific Heights: 16.
The Castro to Presidio: 20.
The Castro to Nob Hill: 16.
The Castro to Embarcadero: 22.
Presidio to North Beach: 18.
Presidio to Union Square: 22.
Presidio to Bayview: 31.
Presidio to Sunset District: 15.
Presidio to Fisherman's Wharf: 19.
Presidio to Pacific Heights: 11.
Presidio to The Castro: 21.
Presidio to Nob Hill: 18.
Presidio to Embarcadero: 20.
Nob Hill to North Beach: 8.
Nob Hill to Union Square: 7.
Nob Hill to Bayview: 19.
Nob Hill to Sunset District: 24.
Nob Hill to Fisherman's Wharf: 10.
Nob Hill to Pacific Heights: 8.
Nob Hill to The Castro: 17.
Nob Hill to Presidio: 17.
Nob Hill to Embarcadero: 9.
Embarcadero to North Beach: 5.
Embarcadero to Union Square: 10.
Embarcadero to Bayview: 21.
Embarcadero to Sunset District: 30.
Embarcadero to Fisherman's Wharf: 6.
Embarcadero to Pacific Heights: 11.
Embarcadero to The Castro: 25.
Embarcadero to Presidio: 20.
Embarcadero to Nob Hill: 10.

CONSTRAINTS: You arrive at North Beach at 9:00AM. George will be at Union Square from 2:15PM to 10:00PM. You'd like to meet George for a minimum of 90 minutes. Timothy will be at Bayview from 11:45AM to 9:30PM. You'd like to meet Timothy for a minimum of 90 minutes. Jeffrey will be at Sunset District from 6:45PM to 9:30PM. You'd like to meet Jeffrey for a minimum of 120 minutes. Stephanie will be at Fisherman's Wharf from 1:15PM to 3:45PM. You'd like to meet Stephanie for a minimum of 75 minutes. Richard will be at Pacific Heights from 4:30PM to 8:30PM. You'd like to meet Richard for a minimum of 120 minutes. Jason will be at The Castro from 6:00PM to 10:00PM. You'd like to meet Jason for a minimum of 105 minutes. James will be at Presidio from 8:30AM to 11:45AM. You'd like to meet James for a minimum of 30 minutes. Ronald will be at Nob Hill from 7:45PM to 8:30PM. You'd like to meet Ronald for a minimum of 45 minutes. Thomas will be at Embarcadero from 9:00PM to 9:30PM. You'd like to meet Thomas for a minimum of 30 minutes.

Your response should start with 'SOLUTION:'.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-NPLAN-0033,planning,NaturalPlan/meeting_planning,https://github.com/google-deepmind/natural-plan,data_json,meeting_planning_example_436,L4,meeting_planning,"You are visiting San Francisco for the day and want to meet as many friends as possible. Solve the problem by considering various different schedules and picking the best one to optimize your goals.

Travel distances (in minutes):
Mission District to Chinatown: 16.
Mission District to Sunset District: 24.
Mission District to Union Square: 15.
Mission District to Golden Gate Park: 17.
Mission District to Fisherman's Wharf: 22.
Chinatown to Mission District: 18.
Chinatown to Sunset District: 29.
Chinatown to Union Square: 7.
Chinatown to Golden Gate Park: 23.
Chinatown to Fisherman's Wharf: 8.
Sunset District to Mission District: 24.
Sunset District to Chinatown: 30.
Sunset District to Union Square: 30.
Sunset District to Golden Gate Park: 11.
Sunset District to Fisherman's Wharf: 29.
Union Square to Mission District: 14.
Union Square to Chinatown: 7.
Union Square to Sunset District: 26.
Union Square to Golden Gate Park: 22.
Union Square to Fisherman's Wharf: 15.
Golden Gate Park to Mission District: 17.
Golden Gate Park to Chinatown: 23.
Golden Gate Park to Sunset District: 10.
Golden Gate Park to Union Square: 22.
Golden Gate Park to Fisherman's Wharf: 24.
Fisherman's Wharf to Mission District: 22.
Fisherman's Wharf to Chinatown: 12.
Fisherman's Wharf to Sunset District: 27.
Fisherman's Wharf to Union Square: 13.
Fisherman's Wharf to Golden Gate Park: 25.

CONSTRAINTS: You arrive at Mission District at 9:00AM. Mark will be at Chinatown from 2:00PM to 6:15PM. You'd like to meet Mark for a minimum of 30 minutes. Kenneth will be at Sunset District from 7:45AM to 9:00AM. You'd like to meet Kenneth for a minimum of 15 minutes. Steven will be at Union Square from 1:15PM to 6:00PM. You'd like to meet Steven for a minimum of 105 minutes. Patricia will be at Golden Gate Park from 4:45PM to 7:00PM. You'd like to meet Patricia for a minimum of 30 minutes. Brian will be at Fisherman's Wharf from 6:00PM to 8:30PM. You'd like to meet Brian for a minimum of 105 minutes.

Your response should start with 'SOLUTION:'.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-NPLAN-0055,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_344,L4,trip_planning,"You plan to visit 4 European cities for 20 days in total. You only take direct flights to commute between cities. You want to spend 6 days in Valencia. You want to spend 6 days in Athens. You plan to visit relatives in Athens between day 1 and day 6. You would like to visit Naples for 5 days. You are going to attend a wedding in Naples between day 16 and day 20. You want to spend 6 days in Zurich.

Here are the cities that have direct flights:
Valencia and Naples, from Valencia to Athens, Athens and Naples, Zurich and Naples, Athens and Zurich, Zurich and Valencia.

Find a trip plan of visiting the cities for 20 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-NPLAN-0024,planning,NaturalPlan/meeting_planning,https://github.com/google-deepmind/natural-plan,data_json,meeting_planning_example_641,L4,meeting_planning,"You are visiting San Francisco for the day and want to meet as many friends as possible. Solve the problem by considering various different schedules and picking the best one to optimize your goals.

Travel distances (in minutes):
Sunset District to Financial District: 30.
Sunset District to Marina District: 21.
Sunset District to The Castro: 17.
Sunset District to Mission District: 24.
Sunset District to Union Square: 30.
Sunset District to Embarcadero: 31.
Sunset District to Pacific Heights: 21.
Financial District to Sunset District: 31.
Financial District to Marina District: 15.
Financial District to The Castro: 23.
Financial District to Mission District: 17.
Financial District to Union Square: 9.
Financial District to Embarcadero: 4.
Financial District to Pacific Heights: 13.
Marina District to Sunset District: 19.
Marina District to Financial District: 17.
Marina District to The Castro: 22.
Marina District to Mission District: 20.
Marina District to Union Square: 16.
Marina District to Embarcadero: 14.
Marina District to Pacific Heights: 7.
The Castro to Sunset District: 17.
The Castro to Financial District: 20.
The Castro to Marina District: 21.
The Castro to Mission District: 7.
The Castro to Union Square: 19.
The Castro to Embarcadero: 22.
The Castro to Pacific Heights: 16.
Mission District to Sunset District: 24.
Mission District to Financial District: 17.
Mission District to Marina District: 19.
Mission District to The Castro: 7.
Mission District to Union Square: 15.
Mission District to Embarcadero: 19.
Mission District to Pacific Heights: 16.
Union Square to Sunset District: 26.
Union Square to Financial District: 9.
Union Square to Marina District: 18.
Union Square to The Castro: 19.
Union Square to Mission District: 14.
Union Square to Embarcadero: 11.
Union Square to Pacific Heights: 15.
Embarcadero to Sunset District: 30.
Embarcadero to Financial District: 5.
Embarcadero to Marina District: 12.
Embarcadero to The Castro: 25.
Embarcadero to Mission District: 20.
Embarcadero to Union Square: 10.
Embarcadero to Pacific Heights: 11.
Pacific Heights to Sunset District: 21.
Pacific Heights to Financial District: 13.
Pacific Heights to Marina District: 6.
Pacific Heights to The Castro: 16.
Pacific Heights to Mission District: 15.
Pacific Heights to Union Square: 12.
Pacific Heights to Embarcadero: 10.

CONSTRAINTS: You arrive at Sunset District at 9:00AM. Jessica will be at Financial District from 10:30AM to 1:30PM. You'd like to meet Jessica for a minimum of 15 minutes. George will be at Marina District from 2:00PM to 9:15PM. You'd like to meet George for a minimum of 75 minutes. Andrew will be at The Castro from 7:30AM to 11:00AM. You'd like to meet Andrew for a minimum of 120 minutes. Ronald will be at Mission District from 1:00PM to 7:15PM. You'd like to meet Ronald for a minimum of 75 minutes. David will be at Union Square from 7:30PM to 10:00PM. You'd like to meet David for a minimum of 120 minutes. John will be at Embarcadero from 8:00AM to 2:30PM. You'd like to meet John for a minimum of 45 minutes. Charles will be at Pacific Heights from 12:15PM to 9:15PM. You'd like to meet Charles for a minimum of 105 minutes.

Your response should start with 'SOLUTION:'.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-NPLAN-0047,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_432,L4,trip_planning,"You plan to visit 5 European cities for 17 days in total. You only take direct flights to commute between cities. You plan to stay in Zurich for 7 days. You would like to visit Stuttgart for 4 days. You want to spend 6 days in Geneva. You would like to visit Stockholm for 2 days. You want to meet a friend in Stockholm between day 16 and day 17. You plan to stay in Venice for 2 days. You are going to attend a wedding in Venice between day 12 and day 13.

Here are the cities that have direct flights:
Venice and Stuttgart, Zurich and Venice, Geneva and Zurich, Geneva and Stockholm, Stuttgart and Stockholm, Zurich and Stockholm.

Find a trip plan of visiting the cities for 17 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-NPLAN-0053,planning,NaturalPlan/trip_planning,https://github.com/google-deepmind/natural-plan,data_json,trip_planning_example_244,L4,trip_planning,"You plan to visit 4 European cities for 21 days in total. You only take direct flights to commute between cities. You want to spend 6 days in Porto. You have to attend a workshop in Porto between day 1 and day 6. You want to spend 7 days in Zurich. You would like to visit Krakow for 7 days. You would like to visit Split for 4 days. You plan to visit relatives in Split between day 18 and day 21.

Here are the cities that have direct flights:
Krakow and Split, Zurich and Split, Porto and Zurich, Zurich and Krakow.

Find a trip plan of visiting the cities for 21 days by taking direct flights to commute between them.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-NPLAN-0036,planning,NaturalPlan/meeting_planning,https://github.com/google-deepmind/natural-plan,data_json,meeting_planning_example_402,L4,meeting_planning,"You are visiting San Francisco for the day and want to meet as many friends as possible. Solve the problem by considering various different schedules and picking the best one to optimize your goals.

Travel distances (in minutes):
Golden Gate Park to Haight-Ashbury: 7.
Golden Gate Park to Sunset District: 10.
Golden Gate Park to Marina District: 16.
Golden Gate Park to Financial District: 26.
Golden Gate Park to Union Square: 22.
Haight-Ashbury to Golden Gate Park: 7.
Haight-Ashbury to Sunset District: 15.
Haight-Ashbury to Marina District: 17.
Haight-Ashbury to Financial District: 21.
Haight-Ashbury to Union Square: 17.
Sunset District to Golden Gate Park: 11.
Sunset District to Haight-Ashbury: 15.
Sunset District to Marina District: 21.
Sunset District to Financial District: 30.
Sunset District to Union Square: 30.
Marina District to Golden Gate Park: 18.
Marina District to Haight-Ashbury: 16.
Marina District to Sunset District: 19.
Marina District to Financial District: 17.
Marina District to Union Square: 16.
Financial District to Golden Gate Park: 23.
Financial District to Haight-Ashbury: 19.
Financial District to Sunset District: 31.
Financial District to Marina District: 15.
Financial District to Union Square: 9.
Union Square to Golden Gate Park: 22.
Union Square to Haight-Ashbury: 18.
Union Square to Sunset District: 26.
Union Square to Marina District: 18.
Union Square to Financial District: 9.

CONSTRAINTS: You arrive at Golden Gate Park at 9:00AM. Sarah will be at Haight-Ashbury from 5:00PM to 9:30PM. You'd like to meet Sarah for a minimum of 105 minutes. Patricia will be at Sunset District from 5:00PM to 7:45PM. You'd like to meet Patricia for a minimum of 45 minutes. Matthew will be at Marina District from 9:15AM to 12:00PM. You'd like to meet Matthew for a minimum of 15 minutes. Joseph will be at Financial District from 2:15PM to 6:45PM. You'd like to meet Joseph for a minimum of 30 minutes. Robert will be at Union Square from 10:15AM to 9:45PM. You'd like to meet Robert for a minimum of 15 minutes.

Your response should start with 'SOLUTION:'.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
P-L4-NPLAN-0038,planning,NaturalPlan/meeting_planning,https://github.com/google-deepmind/natural-plan,data_json,meeting_planning_example_567,L4,meeting_planning,"You are visiting San Francisco for the day and want to meet as many friends as possible. Solve the problem by considering various different schedules and picking the best one to optimize your goals.

Travel distances (in minutes):
Presidio to Alamo Square: 18.
Presidio to Embarcadero: 20.
Presidio to Nob Hill: 18.
Presidio to Union Square: 22.
Presidio to The Castro: 21.
Presidio to Richmond District: 7.
Alamo Square to Presidio: 18.
Alamo Square to Embarcadero: 17.
Alamo Square to Nob Hill: 11.
Alamo Square to Union Square: 14.
Alamo Square to The Castro: 8.
Alamo Square to Richmond District: 12.
Embarcadero to Presidio: 20.
Embarcadero to Alamo Square: 19.
Embarcadero to Nob Hill: 10.
Embarcadero to Union Square: 10.
Embarcadero to The Castro: 25.
Embarcadero to Richmond District: 21.
Nob Hill to Presidio: 17.
Nob Hill to Alamo Square: 11.
Nob Hill to Embarcadero: 9.
Nob Hill to Union Square: 7.
Nob Hill to The Castro: 17.
Nob Hill to Richmond District: 14.
Union Square to Presidio: 24.
Union Square to Alamo Square: 15.
Union Square to Embarcadero: 11.
Union Square to Nob Hill: 9.
Union Square to The Castro: 19.
Union Square to Richmond District: 20.
The Castro to Presidio: 20.
The Castro to Alamo Square: 8.
The Castro to Embarcadero: 22.
The Castro to Nob Hill: 16.
The Castro to Union Square: 19.
The Castro to Richmond District: 16.
Richmond District to Presidio: 7.
Richmond District to Alamo Square: 13.
Richmond District to Embarcadero: 19.
Richmond District to Nob Hill: 17.
Richmond District to Union Square: 21.
Richmond District to The Castro: 16.

CONSTRAINTS: You arrive at Presidio at 9:00AM. Rebecca will be at Alamo Square from 12:15PM to 3:45PM. You'd like to meet Rebecca for a minimum of 120 minutes. Daniel will be at Embarcadero from 4:00PM to 5:30PM. You'd like to meet Daniel for a minimum of 90 minutes. Stephanie will be at Nob Hill from 10:30AM to 5:45PM. You'd like to meet Stephanie for a minimum of 45 minutes. Barbara will be at Union Square from 3:15PM to 8:00PM. You'd like to meet Barbara for a minimum of 45 minutes. Joshua will be at The Castro from 3:15PM to 7:30PM. You'd like to meet Joshua for a minimum of 105 minutes. Matthew will be at Richmond District from 4:30PM to 7:00PM. You'd like to meet Matthew for a minimum of 90 minutes.

Your response should start with 'SOLUTION:'.",rubric,Natural Plan golden_plan and official evaluation script,RUB-P-NPLAN-v1,answerable,"Natural Plan repository: code Apache-2.0, materials CC-BY per README."
